state	OR	ORplusSister
93450000	1989.089708	1844.367405
93500000	1991.439197	1829.061398
93550000	1988.688459	1837.331385
93600000	1990.070020	1841.852613
93650000	1989.248888	1870.128247
93700000	1982.174489	1858.446272
93750000	1984.183583	1871.336114
93800000	1991.520915	1886.932919
93850000	1989.825974	1864.046069
93900000	1984.986912	1841.617332
93950000	1985.912900	1848.520553
94000000	1988.023414	1849.301766
94050000	1985.446367	1817.158351
94100000	1988.618849	1833.010331
94150000	1986.389698	1837.926657
94200000	1984.303434	1819.190366
94250000	1992.745120	1870.451625
94300000	1986.686760	1854.243548
94350000	1993.645271	1858.263268
94400000	1988.257361	1864.213400
94450000	1983.342972	1866.613148
94500000	1984.399787	1859.020733
94550000	1987.820903	1816.909227
94600000	1990.121204	1856.760552
94650000	1993.747025	1870.063389
94700000	1995.607746	1873.774267
94750000	1996.879403	1888.820905
94800000	1990.668656	1899.166910
94850000	1994.055075	1888.589834
94900000	1992.115777	1896.518237
94950000	1993.897083	1871.833559
95000000	1990.138134	1887.973595
95050000	1993.771698	1874.812664
95100000	1995.705461	1855.133479
95150000	1998.340494	1886.223328
95200000	1994.672723	1868.890172
95250000	1996.426470	1903.703282
95300000	1988.401746	1849.695529
95350000	1984.806302	1842.143920
95400000	1988.480364	1896.262445
95450000	1989.102546	1877.848100
95500000	1986.815854	1868.530085
95550000	1980.994095	1833.831500
95600000	1983.315575	1833.492743
95650000	1983.500750	1822.942374
95700000	1989.219357	1839.778695
95750000	1989.227302	1813.379826
95800000	1983.298528	1835.938191
95850000	1990.374233	1857.166188
95900000	1991.323914	1870.149460
95950000	1990.174605	1822.973956
96000000	1994.927172	1855.192553
96050000	1992.906371	1864.578455
96100000	1989.396477	1851.095914
96150000	1985.729093	1852.049400
96200000	1989.667958	1837.951185
96250000	1990.594033	1807.664840
96300000	1990.830344	1809.465470
96350000	1992.341286	1828.829267
96400000	1987.226311	1802.740382
96450000	1990.434649	1806.157620
96500000	1987.077836	1816.164798
96550000	1987.420588	1840.750010
96600000	1986.587634	1834.212397
96650000	1989.119673	1841.076092
96700000	1983.455048	1843.970918
96750000	1985.936195	1850.455705
96800000	1992.551704	1883.656308
96850000	1988.021237	1859.609337
96900000	1986.976956	1857.518585
96950000	1985.823159	1820.091396
97000000	1988.049270	1796.597926
97050000	1984.256412	1764.763298
97100000	1980.049039	1808.252397
97150000	1978.289129	1791.150625
97200000	1974.465058	1811.199472
97250000	1977.441750	1816.108022
97300000	1982.106252	1830.510565
97350000	1981.216784	1798.226166
97400000	1974.985197	1757.241641
97450000	1979.175077	1835.902268
97500000	1978.067889	1823.285627
97550000	1971.310620	1821.521076
97600000	1980.373462	1821.838596
97650000	1963.524704	1750.424264
97700000	1974.149535	1826.050619
97750000	1982.551722	1864.828648
97800000	1978.470899	1872.740472
97850000	1983.545234	1841.874474
97900000	1976.935360	1815.366715
97950000	1970.858321	1815.510304
98000000	1973.895172	1825.887421
98050000	1973.356023	1852.365021
98100000	1970.836028	1863.137251
98150000	1978.488381	1830.623032
98200000	1980.093350	1849.284476
98250000	1983.616940	1857.678724
98300000	1986.573564	1846.417626
98350000	1986.599551	1848.615102
98400000	1982.340021	1819.870634
98450000	1981.194114	1807.181723
98500000	1983.201342	1776.573249
98550000	1989.185348	1818.393721
98600000	1987.055826	1827.109130
98650000	1982.364277	1794.569111
98700000	1988.619851	1838.940461
98750000	1990.279937	1847.275022
98800000	1987.201922	1875.141004
98850000	1984.605965	1879.627280
98900000	1983.412712	1835.055901
98950000	1977.950110	1837.609575
99000000	1987.141051	1857.149733
99050000	1986.413949	1852.753243
99100000	1980.139826	1807.030188
99150000	1990.135369	1832.780803
99200000	1985.952757	1866.071181
99250000	1984.669901	1852.695143
99300000	1988.239024	1855.852977
99350000	1988.833368	1826.979916
99400000	1993.497427	1828.792025
99450000	1987.558180	1806.510301
99500000	1978.038978	1796.662575
99550000	1978.436674	1816.993156
99600000	1978.764059	1783.946648
99650000	1974.139455	1791.585700
99700000	1984.680117	1817.191092
99750000	1985.141418	1854.514712
99800000	1981.026792	1848.402944
99850000	1986.398631	1874.187341
99900000	1986.084590	1869.282419
99950000	1988.429768	1865.222545
100000000	1986.900712	1860.171496
100050000	1987.647815	1828.023395
100100000	1989.229415	1854.746019
100150000	1984.633563	1845.065249
100200000	1988.879928	1841.071160
100250000	1992.393585	1838.999679
100300000	1989.483633	1866.846761
100350000	1992.438613	1829.044602
100400000	1991.735898	1868.711093
100450000	1992.482914	1870.247346
100500000	1990.154671	1837.083468
100550000	1993.267015	1829.501024
100600000	1985.958523	1839.904806
100650000	1989.098643	1847.599814
100700000	1985.772977	1829.671473
100750000	1987.404720	1844.823671
100800000	1988.595757	1856.601125
100850000	1986.976487	1841.339778
100900000	1991.650006	1866.862744
100950000	1994.798003	1892.003853
101000000	1993.360382	1872.111447
101050000	1996.096989	1881.600860
101100000	1994.981139	1857.446476
101150000	1993.474720	1862.190730
101200000	1989.889891	1870.970588
101250000	1991.554161	1865.485818
101300000	1989.617915	1858.385305
101350000	1989.266789	1901.152643
101400000	1987.740849	1893.933949
101450000	1987.005899	1841.528522
101500000	1986.525057	1846.182797
101550000	1989.313750	1864.493657
101600000	1990.658519	1874.764271
101650000	1993.052224	1853.003682
101700000	1992.936292	1899.960587
101750000	1989.436063	1888.667653
101800000	1991.713861	1896.671622
101850000	1991.364389	1885.497563
101900000	1990.805820	1869.905015
101950000	1991.808706	1887.973636
102000000	1995.484496	1905.085624
102050000	1993.715071	1915.163102
102100000	1995.654463	1914.039379
102150000	1997.401544	1917.780823
102200000	1998.743609	1903.045307
102250000	1994.832749	1882.015595
102300000	1993.146364	1893.948925
102350000	1994.084235	1905.573502
102400000	1992.415472	1854.056508
102450000	1995.939335	1850.815818
102500000	1991.606006	1867.413064
102550000	1983.439047	1868.049869
102600000	1982.502430	1866.874714
102650000	1992.090130	1853.160234
102700000	1990.899233	1858.872203
102750000	1993.415804	1826.672114
102800000	1991.416053	1879.335727
102850000	1992.556716	1816.086194
102900000	1988.155166	1842.270916
102950000	1985.857728	1836.208088
103000000	1986.135199	1868.750834
103050000	1991.191487	1828.954020
103100000	1985.438139	1835.634039
103150000	1988.500833	1837.568020
103200000	1990.066994	1843.422198
103250000	1987.247080	1849.747000
103300000	1988.801287	1836.929358
103350000	1989.424584	1865.394788
103400000	1985.468764	1841.495010
103450000	1980.834006	1839.945398
103500000	1986.850853	1811.829785
103550000	1990.879415	1848.262486
103600000	1986.765098	1847.793156
103650000	1981.915147	1837.309668
103700000	1983.218194	1841.139857
103750000	1977.791328	1840.405809
103800000	1972.825829	1802.532720
103850000	1972.251822	1822.393048
103900000	1975.035594	1840.300974
103950000	1975.771601	1797.235350
104000000	1981.442393	1844.370084
104050000	1982.064388	1852.510663
104100000	1990.654522	1890.301851
104150000	1989.263743	1874.763839
104200000	1991.569536	1871.253790
104250000	1988.895447	1894.398174
104300000	1989.803775	1919.822427
104350000	1989.243796	1900.983775
104400000	1990.762346	1893.831522
104450000	1993.500559	1888.351652
104500000	1992.200272	1881.278052
104550000	1992.155904	1899.126022
104600000	1990.112660	1881.541498
104650000	1983.904882	1881.222594
104700000	1988.239096	1881.665462
104750000	1980.299615	1868.708581
104800000	1984.326847	1869.034429
104850000	1982.676907	1847.453846
104900000	1981.818658	1828.548413
104950000	1976.781994	1803.306791
105000000	1977.637152	1778.003061
105050000	1984.011246	1827.714248
105100000	1980.683348	1846.815385
105150000	1979.587763	1850.607459
105200000	1983.338628	1863.527597
105250000	1988.108932	1855.076327
105300000	1988.983700	1880.773382
105350000	1985.221797	1849.374610
105400000	1982.312614	1858.692825
105450000	1980.804318	1873.860902
105500000	1984.490958	1867.220914
105550000	1979.015873	1819.170149
105600000	1986.006860	1850.599173
105650000	1987.010096	1814.664201
105700000	1990.057208	1826.087195
105750000	1983.597397	1816.913301
105800000	1980.832580	1808.219007
105850000	1979.823383	1740.660620
105900000	1977.550105	1725.778396
105950000	1983.623921	1780.539927
106000000	1987.586540	1828.229345
106050000	1981.512440	1856.346411
106100000	1982.710529	1841.073466
106150000	1987.009655	1840.425073
106200000	1983.875708	1814.019620
106250000	1990.663829	1841.478941
106300000	1990.551184	1843.100134
106350000	1987.737698	1847.333412
106400000	1987.184615	1829.807567
106450000	1984.917236	1865.649923
106500000	1990.092814	1888.359662
106550000	1990.028313	1873.001382
106600000	1992.416188	1884.973072
106650000	1988.427759	1867.512448
106700000	1972.458594	1842.325448
106750000	1977.417414	1848.178431
106800000	1970.595037	1835.926721
106850000	1975.922272	1834.913302
106900000	1976.368364	1851.751861
106950000	1972.962396	1835.556429
107000000	1987.216429	1881.045300
107050000	1981.195305	1865.754955
107100000	1978.518926	1857.524419
107150000	1983.297611	1873.253637
107200000	1985.635738	1885.888071
107250000	1990.748092	1856.394940
107300000	1986.928349	1841.914687
107350000	1987.070223	1858.203835
107400000	1995.730959	1861.772351
107450000	1990.273555	1853.206214
107500000	1992.209257	1868.876388
107550000	1994.841058	1896.847475
107600000	1989.177034	1880.445126
107650000	1990.890395	1885.357562
107700000	1991.488167	1880.475555
107750000	1993.843629	1888.169021
107800000	1992.639856	1884.784790
107850000	1991.578001	1889.451030
107900000	1995.282951	1902.041093
107950000	1995.855793	1892.603977
108000000	1991.163830	1867.291849
108050000	1991.515158	1879.889431
108100000	1987.578788	1865.638703
108150000	1988.806966	1875.156387
108200000	1980.267924	1858.500511
108250000	1984.687172	1878.533404
108300000	1991.840618	1900.551236
108350000	1991.306977	1886.259272
108400000	1986.259840	1870.600727
108450000	1993.342934	1867.854004
108500000	1997.795472	1886.616629
108550000	1991.622620	1891.458344
108600000	1989.014835	1872.475684
108650000	1989.433422	1863.938705
108700000	1989.461303	1863.072807
108750000	1991.133914	1873.325212
108800000	1985.310779	1835.527911
108850000	1987.780735	1844.317362
108900000	1989.895865	1874.939995
108950000	1984.184621	1866.678899
109000000	1990.110843	1889.871551
109050000	1989.587069	1865.625202
109100000	1988.579622	1856.752302
109150000	1990.312557	1855.831213
109200000	1987.787208	1852.201264
109250000	1991.795153	1857.266298
109300000	1990.874390	1842.083876
109350000	1991.360757	1855.937924
109400000	1989.890731	1851.817613
109450000	1986.856131	1865.015473
109500000	1989.834713	1879.689269
109550000	1983.749363	1859.132676
109600000	1985.314317	1872.424030
109650000	1985.456295	1891.436448
109700000	1988.980961	1904.967076
109750000	1985.105240	1895.258326
109800000	1983.067039	1879.039041
109850000	1981.704695	1879.968179
109900000	1980.069549	1851.386292
109950000	1982.649927	1858.728020
110000000	1976.499862	1832.055542
110050000	1987.659891	1845.514071
110100000	1986.227961	1852.255248
110150000	1985.358031	1858.080417
110200000	1987.937995	1875.853554
110250000	1992.127424	1890.361845
110300000	1994.961800	1834.240837
110350000	1992.821426	1830.814263
110400000	1989.390657	1840.476242
110450000	1987.434471	1840.329037
110500000	1986.900551	1821.784461
110550000	1985.665660	1803.793729
110600000	1984.151667	1801.731124
110650000	1989.035438	1778.365599
110700000	1990.620931	1865.383927
110750000	1988.388904	1853.489846
110800000	1987.671019	1800.166353
110850000	1988.160245	1788.477752
110900000	1985.589635	1799.645278
110950000	1985.246218	1813.535860
111000000	1981.555982	1817.655667
111050000	1985.701440	1858.188319
111100000	1981.929201	1831.835557
111150000	1984.560366	1841.792683
111200000	1979.244261	1810.178061
111250000	1984.490805	1843.581758
111300000	1984.805194	1857.247104
111350000	1988.732553	1842.812596
111400000	1984.808830	1848.376856
111450000	1982.327875	1833.715143
111500000	1986.466044	1890.775734
111550000	1984.433599	1861.220913
111600000	1987.289236	1855.505644
111650000	1990.999788	1858.065918
111700000	1988.141300	1866.435717
111750000	1985.511196	1855.994644
111800000	1986.789063	1858.948101
111850000	1983.062311	1873.986494
111900000	1988.482829	1878.776174
111950000	1985.188568	1874.802220
112000000	1987.621939	1866.109604
112050000	1987.159857	1863.117629
112100000	1992.470033	1866.350369
112150000	1992.147786	1859.598547
112200000	1989.125989	1861.891679
112250000	1986.223527	1846.887433
112300000	1988.554826	1848.298970
112350000	1986.088105	1874.480968
112400000	1990.690864	1875.754530
112450000	1991.929076	1873.198344
112500000	1992.241209	1871.971126
112550000	1992.276581	1882.754812
112600000	1992.401596	1880.202961
112650000	1988.168974	1867.757814
112700000	1980.964775	1844.559236
112750000	1981.611817	1854.040975
112800000	1979.231345	1853.600956
112850000	1986.286295	1854.115964
112900000	1982.851406	1837.643991
112950000	1980.055887	1848.816663
113000000	1976.138197	1824.336703
113050000	1972.492071	1823.988461
113100000	1971.465211	1795.567131
113150000	1976.999941	1824.579310
113200000	1965.870097	1778.489503
113250000	1966.166946	1783.535788
113300000	1974.153735	1794.886851
113350000	1978.051624	1802.883192
113400000	1979.974104	1841.130386
113450000	1981.988995	1801.911613
113500000	1982.526044	1779.027938
113550000	1988.734672	1819.255701
113600000	1986.799999	1798.136804
113650000	1983.625318	1761.704685
113700000	1985.026705	1826.977590
113750000	1991.694625	1817.307318
113800000	1994.608978	1851.427864
113850000	1985.933041	1828.994100
113900000	1985.385901	1782.066131
113950000	1981.331809	1781.059153
114000000	1991.999319	1867.725182
114050000	1989.699489	1844.930956
114100000	1987.925855	1860.146327
114150000	1977.453555	1811.348272
114200000	1981.174046	1868.715635
114250000	1988.768467	1874.211041
114300000	1989.469208	1861.607460
114350000	1992.079230	1856.651114
114400000	1988.819967	1839.136861
114450000	1985.630291	1850.567285
114500000	1982.550266	1870.999169
114550000	1985.966606	1849.895015
114600000	1986.744055	1813.707248
114650000	1990.867256	1824.408472
114700000	1990.864013	1802.432869
114750000	1987.138151	1813.887120
114800000	1987.477642	1849.962412
114850000	1987.107676	1771.068686
114900000	1973.301309	1734.897012
114950000	1977.582591	1825.391983
115000000	1977.010107	1781.598697
115050000	1983.411686	1749.744906
115100000	1991.218671	1806.161310
115150000	1991.858753	1819.361461
115200000	1985.620510	1786.766446
115250000	1989.481248	1831.716506
115300000	1985.803781	1819.217053
115350000	1982.364929	1817.088100
115400000	1984.918305	1846.509987
115450000	1988.838437	1845.017973
115500000	1985.765669	1833.708073
115550000	1988.793513	1839.271314
115600000	1988.912921	1826.443227
115650000	1985.462589	1818.755208
115700000	1990.271843	1822.064130
115750000	1993.335736	1842.144090
115800000	1992.051218	1863.710041
115850000	1994.658918	1864.948240
115900000	1992.160977	1820.223415
115950000	1986.274393	1799.433044
116000000	1992.250245	1861.063970
116050000	1991.279218	1877.622161
116100000	1992.456969	1863.163462
116150000	1988.661592	1864.923820
116200000	1990.492328	1850.863759
116250000	1994.472243	1855.862847
116300000	1990.465240	1817.202777
116350000	1990.452677	1809.777069
116400000	1983.210124	1814.357101
116450000	1985.397282	1834.235100
116500000	1989.978130	1789.744466
116550000	1990.832012	1711.602534
116600000	1985.694264	1717.206346
116650000	1989.950807	1778.183356
116700000	1983.481622	1820.595607
116750000	1971.379665	1770.723695
116800000	1976.861190	1800.678793
116850000	1981.814163	1785.123709
116900000	1976.339432	1760.079897
116950000	1982.050847	1736.622471
117000000	1988.316495	1787.453970
117050000	1989.066660	1823.082512
117100000	1980.383836	1743.494587
117150000	1982.413188	1795.878135
117200000	1980.619305	1762.994046
117250000	1985.541385	1770.088061
117300000	1978.411363	1788.713011
117350000	1981.833126	1715.568310
117400000	1984.810788	1798.834359
117450000	1990.848789	1786.443138
117500000	1989.145943	1762.261313
117550000	1986.767933	1782.880007
117600000	1983.045660	1811.942283
