state	LIBR16393-IndivA_XXXX_XXX_2015-11-19
171620000	7.37
171630000	2.75
171640000	2.26
171650000	5.76
171660000	10.87
171670000	6.85
171680000	6.79
171690000	7.15
171700000	12.17
171710000	7.08
171720000	8.59
171730000	3.60
171740000	9.09
171750000	16.68
171760000	12.28
171770000	19.76
171780000	1.91
171790000	6.04
171800000	3.49
171810000	1.85
171820000	3.05
171830000	2.03
171840000	2.50
171850000	2.91
171860000	1.03
171870000	1.82
171880000	24.33
171890000	10.60
171900000	9.52
171910000	2.13
171920000	4.08
171930000	4.84
171940000	6.20
171950000	7.26
171960000	3.60
171970000	3.28
171980000	3.01
171990000	3.12
172000000	5.09
172010000	3.82
172020000	4.02
172030000	3.18
172040000	2.64
172050000	25.00
172060000	2.02
172070000	19.18
172080000	3.12
172090000	2.88
172100000	3.61
172110000	15.15
172120000	4.80
172130000	3.27
172140000	3.81
172150000	4.96
172160000	5.99
172170000	11.90
172180000	11.09
172190000	3.81
172200000	4.89
172210000	3.66
172220000	8.24
172230000	7.93
172240000	17.62
172250000	5.13
172260000	16.22
172270000	14.59
172280000	3.67
172290000	12.24
172300000	9.55
172310000	7.08
172320000	5.69
172330000	9.09
172340000	9.87
172350000	11.01
172360000	5.73
172370000	15.68
172380000	5.06
172390000	9.83
172400000	1.93
172410000	4.79
172420000	4.82
172430000	1.92
172440000	9.17
172450000	8.37
172460000	1.92
172470000	12.20
172480000	4.66
172490000	1.69
172500000	6.21
172510000	3.75
172520000	2.49
172530000	2.81
172540000	6.06
172550000	3.16
172560000	4.86
172570000	2.13
172580000	2.24
172590000	4.82
172600000	3.25
172610000	6.43
172620000	3.35
172630000	12.97
172640000	12.34
172650000	5.38
172660000	5.29
172670000	3.63
172680000	1.59
172690000	13.85
172700000	2.09
172710000	5.43
172720000	3.23
172730000	4.77
172740000	3.35
172750000	13.13
172760000	7.65
172770000	10.29
172780000	3.18
172790000	3.68
172800000	2.33
172810000	7.75
172820000	2.99
172830000	4.44
172840000	2.70
172850000	2.57
172860000	6.72
172870000	3.45
172880000	11.97
172890000	2.62
172900000	3.23
172910000	3.54
172920000	5.66
172930000	2.12
172940000	4.24
172950000	14.06
172960000	29.50
172970000	4.12
172980000	2.62
172990000	2.45
173000000	2.52
173010000	7.62
173020000	9.51
173030000	7.17
173040000	3.94
173050000	2.09
173060000	5.35
173070000	3.81
173080000	2.47
173090000	3.04
173100000	6.44
173110000	2.28
173120000	4.78
173130000	5.11
173140000	4.68
173150000	3.66
173160000	1.56
173170000	3.38
173180000	4.23
173190000	5.94
173200000	6.53
173210000	22.68
173220000	3.21
173230000	6.52
173240000	2.20
173250000	3.06
173260000	7.52
173270000	3.25
173280000	4.49
173290000	4.00
173300000	2.64
173310000	7.04
173320000	5.92
173330000	6.73
173340000	8.80
173350000	4.29
173360000	4.29
173370000	6.16
173380000	2.03
173390000	4.89
173400000	9.04
173410000	8.38
173420000	7.44
173430000	2.63
173440000	6.91
173450000	3.53
173460000	2.27
173470000	11.49
173480000	18.14
173490000	9.40
173500000	10.83
173510000	12.39
173520000	3.66
173530000	5.65
173540000	11.61
173550000	6.43
173560000	3.21
173570000	3.82
173580000	7.33
173590000	2.97
173600000	5.88
173610000	3.63
173620000	2.96
173630000	3.44
173640000	3.18
173650000	4.79
173660000	9.08
173670000	2.82
173680000	3.45
173690000	9.84
173700000	3.04
173710000	2.52
173720000	5.91
173730000	3.12
173740000	7.65
173750000	4.94
173760000	5.03
173770000	5.13
173780000	1.81
173790000	2.54
173800000	5.72
173810000	1.97
173820000	3.26
173830000	9.55
173840000	3.20
173850000	7.08
173860000	3.12
173870000	4.23
173880000	6.28
173890000	11.12
173900000	8.70
173910000	9.75
173920000	5.92
173930000	3.68
173940000	7.85
173950000	7.97
173960000	2.62
173970000	9.68
173980000	4.94
173990000	2.34
174000000	3.33
174010000	3.75
174020000	4.36
174030000	13.76
174040000	8.12
174050000	2.05
174060000	3.93
174070000	5.78
174080000	3.33
174090000	3.49
174100000	11.52
174110000	8.94
174120000	29.25
174130000	3.99
174140000	14.66
174150000	10.16
174160000	14.33
174170000	4.24
174180000	5.68
174190000	2.98
174200000	17.63
174210000	10.84
174220000	31.86
174230000	4.95
174240000	11.28
174250000	2.23
174260000	10.70
174270000	2.48
174280000	5.65
174290000	2.39
174300000	4.46
174310000	3.66
174320000	5.24
174330000	6.29
174340000	8.57
174350000	6.35
174360000	8.37
174370000	11.24
174380000	3.68
174390000	6.62
174400000	10.00
174410000	3.24
174420000	6.03
174430000	10.83
174440000	4.39
174450000	7.54
174460000	1.82
174470000	2.69
174480000	3.05
174490000	5.53
174500000	6.59
174510000	3.73
174520000	2.92
174530000	5.46
174540000	2.89
174550000	7.49
174560000	5.81
174570000	16.33
174580000	4.70
174590000	1.92
174600000	19.68
174610000	3.61
174620000	25.60
174630000	2.11
174640000	6.36
174650000	3.82
174660000	2.87
174670000	4.42
174680000	3.41
174690000	2.28
174700000	3.77
174710000	3.87
174720000	2.29
174730000	3.65
174740000	2.72
174750000	11.28
174760000	6.74
174770000	3.99
174780000	2.47
174790000	1.00
174800000	6.38
174810000	3.05
174820000	4.40
174830000	5.85
174840000	1.48
174850000	3.24
174860000	1.83
174870000	4.05
174880000	2.75
174890000	1.90
174900000	6.68
174910000	6.13
174920000	10.44
174930000	3.31
174940000	29.61
174950000	8.86
174960000	4.89
174970000	2.78
174980000	1.90
174990000	2.16
175000000	2.55
175010000	7.64
175020000	5.54
175030000	2.80
175040000	5.22
175050000	3.63
175060000	1.79
175070000	7.70
175080000	5.74
175090000	2.78
175100000	8.43
175110000	5.95
175120000	15.57
175130000	5.62
175140000	2.38
175150000	5.95
175160000	1.77
175170000	6.41
175180000	13.77
175190000	13.31
175200000	5.49
175210000	6.50
175220000	4.61
175230000	5.74
175240000	2.77
175250000	4.78
175260000	2.74
175270000	5.83
175280000	5.29
175290000	1.96
175300000	3.15
175310000	2.68
175320000	3.30
175330000	4.27
175340000	4.97
175350000	15.26
175360000	2.42
175370000	1.70
175380000	3.22
175390000	3.31
175400000	5.98
175410000	4.91
175420000	4.01
175430000	5.92
175440000	8.22
175450000	3.82
175460000	2.93
175470000	10.68
175480000	3.25
175490000	3.89
175500000	2.41
175510000	13.87
175520000	5.12
175530000	11.52
175540000	3.93
175550000	5.60
175560000	2.82
175570000	7.04
175580000	3.98
175590000	7.59
175600000	5.89
175610000	2.80
175620000	7.23
175630000	2.20
175640000	2.97
175650000	1.59
175660000	6.22
175670000	7.68
175680000	4.46
175690000	10.67
175700000	5.81
175710000	1.77
175720000	3.79
175730000	14.03
175740000	5.39
175750000	5.03
175760000	7.94
175770000	1.30
175780000	3.02
175790000	3.88
175800000	3.32
175810000	6.16
175820000	2.35
175830000	2.46
175840000	7.06
175850000	5.66
175860000	1.00
175870000	23.90
175880000	14.00
175890000	5.46
175900000	3.33
175910000	6.90
175920000	4.50
175930000	4.90
175940000	2.53
175950000	2.65
175960000	5.18
175970000	7.88
175980000	4.26
175990000	4.43
176000000	8.32
176010000	3.75
176020000	5.60
176030000	3.07
176040000	2.95
176050000	13.43
176060000	12.31
176070000	6.46
176080000	1.33
176090000	7.79
176100000	10.15
176110000	6.97
176120000	5.28
176130000	16.77
176140000	8.08
176150000	3.17
176160000	2.14
176170000	4.54
176180000	8.46
176190000	4.11
176200000	2.64
176210000	3.11
176220000	2.26
176230000	2.08
176240000	2.73
176250000	6.92
176260000	3.45
176270000	5.72
176280000	11.17
176290000	4.30
176300000	2.59
176310000	2.93
176320000	5.03
176330000	4.77
176340000	8.79
176350000	13.33
176360000	3.50
176370000	7.23
176380000	14.75
176390000	5.50
176400000	9.42
176410000	3.33
176420000	25.50
176430000	21.00
176440000	3.14
176450000	8.39
176460000	11.74
176470000	9.35
176480000	24.82
176490000	70.30
176500000	17.04
176510000	5.35
176520000	4.72
176530000	5.74
176540000	7.96
176550000	3.39
176560000	9.26
176570000	3.08
176580000	7.22
176590000	8.27
176600000	16.11
176610000	14.31
176620000	2.70
176630000	1.87
176640000	2.64
176650000	2.39
176660000	3.05
176670000	3.31
176680000	3.67
176690000	1.45
176700000	7.29
176710000	2.90
176720000	12.98
176730000	9.35
176740000	4.77
176750000	3.29
176760000	8.25
176770000	11.89
176780000	14.86
176790000	33.14
176800000	7.78
176810000	6.59
176820000	5.25
176830000	6.19
176840000	43.32
176850000	37.54
176860000	11.21
176870000	6.90
176880000	6.64
176890000	6.25
176900000	2.67
176910000	2.63
176920000	1.51
176930000	3.17
176940000	3.59
176950000	8.52
176960000	7.84
176970000	1.64
176980000	6.17
176990000	12.67
177000000	3.29
177010000	6.74
177020000	15.36
177030000	5.18
177040000	3.73
177050000	19.94
177060000	1.64
177070000	12.82
177080000	5.15
177090000	1.82
177100000	8.10
177110000	3.24
177120000	7.21
177130000	8.26
177140000	3.02
177150000	2.16
177160000	9.06
177170000	1.74
177180000	2.16
177190000	5.81
177200000	3.64
177210000	8.90
177220000	13.09
177230000	7.78
177240000	1.95
177250000	4.53
177260000	4.57
177270000	3.34
177280000	6.50
177290000	3.99
177300000	8.58
177310000	8.23
177320000	10.23
177330000	17.40
177340000	11.13
177350000	8.18
177360000	10.46
177370000	5.49
177380000	12.10
177390000	9.08
177400000	15.96
177410000	14.20
177420000	8.14
177430000	3.19
177440000	2.07
177450000	7.16
177460000	6.85
177470000	11.17
177480000	11.79
177490000	12.06
177500000	3.36
177510000	3.11
177520000	25.05
177530000	2.67
177540000	10.49
177550000	5.82
177560000	9.12
177570000	4.15
177580000	3.73
177590000	2.23
177600000	11.59
177610000	19.83
177620000	14.83
177630000	5.68
177640000	10.00
177650000	4.71
177660000	9.29
177670000	4.29
177680000	2.36
177690000	5.18
177700000	37.26
177710000	8.23
177720000	4.90
177730000	9.02
177740000	12.85
177750000	3.01
177760000	17.60
177770000	7.82
177780000	6.58
177790000	7.13
177800000	4.87
177810000	19.42
177820000	50.39
177830000	6.99
177840000	44.67
177850000	11.68
177860000	15.76
177870000	4.17
177880000	3.39
177890000	5.33
177900000	1.88
177910000	1.00
177920000	2.25
177930000	3.43
177940000	7.52
177950000	9.54
177960000	3.64
177970000	3.59
177980000	11.57
177990000	4.95
178000000	3.70
178010000	2.25
178020000	1.76
178030000	4.27
178040000	5.39
178050000	2.27
178060000	2.59
178070000	12.12
178080000	3.16
178090000	36.53
178100000	4.98
178110000	6.14
178120000	4.13
178130000	3.58
178140000	3.84
178150000	4.24
178160000	3.50
178170000	2.82
178180000	5.30
178190000	17.57
178200000	4.73
178210000	4.89
178220000	2.42
178230000	4.41
178240000	5.05
178250000	9.44
178260000	3.57
178270000	11.13
178280000	3.43
178290000	5.83
178300000	9.91
178310000	7.28
178320000	4.03
178330000	5.14
178340000	7.45
178350000	8.16
178360000	2.12
178370000	4.16
178380000	6.50
178390000	7.43
178400000	2.09
178410000	3.92
178420000	4.32
178430000	4.36
178440000	5.00
178450000	4.26
178460000	5.37
178470000	6.61
178480000	2.99
178490000	4.68
178500000	8.46
178510000	3.97
178520000	7.47
178530000	1.61
178540000	1.98
178550000	2.09
178560000	7.05
178570000	2.35
178580000	2.80
178590000	2.77
178600000	6.76
178610000	12.00
178620000	7.37
178630000	1.89
178640000	4.06
178650000	4.17
178660000	1.62
178670000	3.10
178680000	4.30
178690000	2.58
178700000	9.95
178710000	2.71
178720000	3.33
178730000	9.79
178740000	1.00
178750000	3.12
178760000	2.90
178770000	7.88
178780000	3.88
178790000	9.92
178800000	4.13
178810000	3.51
178820000	4.23
178830000	2.33
178840000	4.46
178850000	5.24
178860000	2.74
178870000	4.98
178880000	10.21
178890000	5.12
178900000	6.48
178910000	4.42
178920000	2.31
178930000	10.95
178940000	2.74
178950000	4.45
178960000	1.75
178970000	2.32
178980000	7.84
178990000	4.28
179000000	4.99
179010000	5.76
179020000	1.64
179030000	7.13
179040000	4.59
179050000	20.28
179060000	3.06
179070000	3.03
179080000	1.99
179090000	10.59
179100000	8.12
179110000	49.00
179120000	22.08
179130000	3.60
179140000	15.92
179150000	6.93
179160000	2.60
179170000	2.90
179180000	1.24
179190000	6.57
179200000	5.24
179210000	2.79
179220000	5.47
179230000	5.42
179240000	3.69
179250000	6.73
179260000	6.80
179270000	2.15
179280000	31.67
179290000	4.85
179300000	5.41
179310000	8.97
179320000	6.80
179330000	29.55
179340000	2.70
179350000	3.77
179360000	2.36
179370000	4.07
179380000	1.47
179390000	3.75
179400000	18.82
179410000	2.73
179420000	2.48
179430000	3.92
179440000	5.76
179450000	10.64
179460000	2.55
179470000	2.72
179480000	3.40
179490000	3.89
179500000	18.83
179510000	6.58
179520000	14.10
179530000	11.27
179540000	14.06
179550000	5.34
179560000	10.31
179570000	19.56
179580000	16.78
179590000	7.79
179600000	9.45
179610000	8.38
179620000	9.48
179630000	4.76
179640000	5.91
179650000	4.22
179660000	9.25
179670000	21.85
179680000	8.23
179690000	9.70
179700000	9.46
179710000	8.56
179720000	11.60
179730000	4.10
179740000	3.92
179750000	5.54
179760000	7.45
179770000	3.18
179780000	4.52
179790000	2.35
179800000	4.06
179810000	3.77
179820000	3.04
179830000	7.94
179840000	3.41
179850000	19.27
179860000	3.54
179870000	4.29
179880000	17.56
179890000	6.06
179900000	1.63
179910000	5.96
179920000	2.38
179930000	5.50
179940000	18.43
179950000	2.66
179960000	9.29
179970000	6.78
179980000	2.99
179990000	9.94
180000000	2.08
180010000	4.00
180020000	8.18
180030000	2.44
180040000	4.24
180050000	6.41
180060000	4.79
180070000	16.92
180080000	4.42
180090000	3.42
180100000	14.94
180110000	9.00
180120000	5.59
180130000	2.60
180140000	3.96
180150000	9.86
180160000	12.06
180170000	32.16
180180000	1.84
180190000	8.87
180200000	5.55
180210000	4.27
180220000	3.26
180230000	7.70
180240000	5.28
180250000	18.88
180260000	5.57
180270000	6.15
180280000	8.25
180290000	1.97
180300000	9.90
180310000	4.64
180320000	3.15
180330000	4.21
180340000	6.30
180350000	3.54
180360000	3.69
180370000	4.51
180380000	4.63
180390000	6.59
180400000	3.95
180410000	2.55
180420000	9.47
180430000	12.51
180440000	5.93
180450000	2.72
180460000	3.48
180470000	6.96
180480000	2.08
180490000	1.62
180500000	3.45
180510000	5.00
180520000	4.25
180530000	3.61
180540000	3.12
180550000	7.21
180560000	10.69
180570000	2.89
180580000	12.42
180590000	2.39
180600000	2.71
180610000	6.74
180620000	2.21
180630000	3.73
180640000	4.46
180650000	2.84
180660000	1.90
180670000	2.50
180680000	5.91
180690000	4.91
180700000	2.49
180710000	5.65
180720000	1.61
180730000	2.00
180740000	6.00
180750000	2.59
180760000	12.16
180770000	3.73
180780000	7.75
180790000	2.58
180800000	10.64
180810000	3.40
180820000	5.90
180830000	2.09
180840000	3.72
180850000	17.35
180860000	1.95
180870000	3.48
180880000	4.85
180890000	2.34
180900000	1.41
180910000	3.58
180920000	3.44
180930000	3.94
180940000	6.51
180950000	6.30
180960000	4.90
180970000	3.65
180980000	2.96
180990000	2.34
181000000	6.31
181010000	4.27
181020000	1.79
181030000	3.42
181040000	2.18
181050000	4.04
181060000	8.64
181070000	5.15
181080000	4.86
181090000	4.09
181100000	1.66
181110000	3.47
181120000	1.98
181130000	5.10
181140000	7.67
181150000	1.91
181160000	7.73
181170000	5.45
181180000	4.00
181190000	11.45
181200000	1.88
181210000	3.03
181220000	3.27
181230000	1.96
181240000	8.42
181250000	12.57
181260000	9.19
181270000	3.15
181280000	23.04
181290000	5.64
181300000	3.94
181310000	4.77
181320000	7.74
181330000	2.04
181340000	14.04
181350000	4.60
181360000	3.02
181370000	6.54
181380000	3.66
181390000	21.97
181400000	4.13
181410000	4.16
181420000	1.76
181430000	1.75
181440000	1.50
181450000	2.84
181460000	6.77
181470000	2.69
181480000	3.88
181490000	2.01
181500000	3.20
181510000	2.25
181520000	3.38
181530000	1.54
181540000	2.66
181550000	3.46
181560000	2.86
181570000	3.09
181580000	2.98
181590000	2.10
181600000	1.56
181610000	2.20
181620000	1.24
181630000	3.32
181640000	5.00
181650000	5.19
181660000	5.08
181670000	5.60
181680000	2.42
181690000	5.63
181700000	4.02
181710000	2.43
181720000	6.47
181730000	2.35
181740000	4.11
181750000	3.99
181760000	3.41
181770000	1.73
181780000	3.80
181790000	5.98
181800000	5.07
181810000	10.12
181820000	2.55
181830000	3.38
181840000	3.71
181850000	4.19
181860000	1.97
181870000	8.14
181880000	2.14
181890000	9.33
181900000	4.32
181910000	5.91
181920000	6.80
181930000	2.30
181940000	3.47
181950000	11.59
181960000	8.12
181970000	2.63
181980000	2.54
181990000	1.04
182000000	4.44
182010000	1.83
182020000	4.56
182030000	1.43
182040000	1.68
182050000	1.93
182060000	2.40
182070000	1.68
182080000	6.64
182090000	5.08
182100000	2.11
182110000	8.43
182120000	4.31
182130000	4.08
182140000	12.39
182150000	6.58
182160000	1.85
182170000	1.71
182180000	7.23
182190000	8.07
182200000	8.41
182210000	2.25
182220000	8.96
182230000	8.83
182240000	16.52
182250000	6.70
182260000	8.42
182270000	5.09
182280000	3.23
182290000	3.05
182300000	2.29
182310000	10.26
182320000	2.26
182330000	2.62
182340000	11.05
182350000	8.69
182360000	3.03
182370000	26.90
182380000	2.48
182390000	3.95
182400000	4.55
182410000	2.01
182420000	2.96
182430000	3.42
182440000	7.07
182450000	6.71
182460000	4.39
182470000	6.55
182480000	1.99
182490000	1.70
182500000	1.22
182510000	2.28
182520000	2.49
182530000	1.87
182540000	12.33
182550000	8.88
182560000	9.74
182570000	3.72
182580000	4.13
182590000	5.57
182600000	4.09
182610000	5.08
182620000	2.33
182630000	3.40
182640000	2.21
182650000	5.04
182660000	2.87
182670000	8.53
182680000	8.78
182690000	3.73
182700000	2.71
182710000	4.72
182720000	5.27
182730000	1.42
182740000	5.84
182750000	3.38
182760000	2.32
182770000	5.17
182780000	2.29
182790000	2.64
182800000	1.72
182810000	3.09
182820000	4.80
182830000	3.54
182840000	3.31
182850000	9.68
182860000	4.08
182870000	5.52
182880000	8.00
182890000	4.00
182900000	1.70
182910000	3.08
182920000	2.84
182930000	8.80
182940000	1.96
182950000	2.15
182960000	4.33
182970000	2.41
182980000	4.17
182990000	11.29
183000000	8.85
183010000	2.99
183020000	4.86
183030000	3.09
183040000	1.99
183050000	1.32
183060000	3.02
183070000	4.49
183080000	1.62
183090000	3.83
183100000	2.21
183110000	6.21
183120000	3.38
183130000	3.38
183140000	2.45
183150000	5.09
183160000	3.66
183170000	4.69
183180000	8.38
183190000	5.51
183200000	1.77
183210000	7.60
183220000	7.60
183230000	6.46
183240000	27.45
183250000	9.28
183260000	10.26
183270000	10.43
183280000	24.34
183290000	31.50
183300000	4.86
183310000	3.40
183320000	8.05
183330000	30.41
183340000	9.99
183350000	9.14
183360000	10.49
183370000	17.07
183380000	8.96
183390000	14.11
183400000	9.99
183410000	13.76
183420000	9.16
183430000	1.72
183440000	1.67
183450000	3.44
183460000	4.29
183470000	7.80
183480000	1.84
183490000	3.02
183500000	7.44
183510000	2.58
183520000	2.25
183530000	4.36
183540000	2.37
183550000	2.25
183560000	2.10
183570000	15.13
183580000	12.54
183590000	3.54
183600000	12.75
183610000	3.46
183620000	2.89
183630000	5.52
183640000	1.52
183650000	4.56
183660000	8.61
183670000	5.01
183680000	3.49
183690000	1.76
183700000	21.20
183710000	8.25
183720000	2.67
183730000	3.25
183740000	1.67
183750000	2.44
183760000	5.26
183770000	15.75
183780000	17.73
183790000	3.38
183800000	9.91
183810000	12.94
183820000	6.04
183830000	5.83
183840000	20.58
